,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat,SMA,Signal
811,2018-02-20,8.96001671907872,35.41726154996848,50.34718825361623,8.96001671907872,8.96001671907872,3.770370713274743,3.770370713274743,3.770370713274743,3.9166462679255822,3.9166462679255822,3.9166462679255822,-0.14627555465083936,-0.14627555465083936,-0.14627555465083936,0.0,0.0,0.0,42.742601347145175,43.45934939565554,-1
812,2018-02-21,8.96631465647198,34.49698731690582,50.05836848899951,8.96631465647198,8.96631465647198,3.7510295277991226,3.7510295277991226,3.7510295277991226,3.917237474958764,3.917237474958764,3.917237474958764,-0.16620794715964135,-0.16620794715964135,-0.16620794715964135,0.0,0.0,0.0,42.59922568843642,43.35541279568629,-1
813,2018-02-22,8.972612593865241,34.29444026843661,50.34694751224465,8.972612593865241,8.972612593865241,3.7273713988407624,3.7273713988407624,3.7273713988407624,3.9138600000062156,3.9138600000062156,3.9138600000062156,-0.18648860116545288,-0.18648860116545288,-0.18648860116545288,0.0,0.0,0.0,42.41687214911697,43.22954841410659,-1
814,2018-02-23,8.978910531258505,35.058313341493616,50.004123814932555,8.978910531258505,8.978910531258505,3.707322553406595,3.707322553406595,3.707322553406595,3.9142085819802848,3.9142085819802848,3.9142085819802848,-0.20688602857369046,-0.20688602857369046,-0.20688602857369046,0.0,0.0,0.0,42.266628048813146,43.08996380740108,-1
815,2018-02-26,8.99780434343829,34.28142607620106,50.11479472617278,8.99780434343829,8.99780434343829,3.652202124109827,3.652202124109827,3.652202124109827,3.918640805423541,3.918640805423541,3.918640805423541,-0.2664386813137142,-0.2664386813137142,-0.2664386813137142,0.0,0.0,0.0,41.85960447886824,42.909206219908285,-1
816,2018-02-27,9.00410228083155,34.58409034100025,49.42185048699896,9.00410228083155,9.00410228083155,3.6316640543280188,3.6316640543280188,3.6316640543280188,3.9166462679216854,3.9166462679216854,3.9166462679216854,-0.28498221359366666,-0.28498221359366666,-0.28498221359366666,0.0,0.0,0.0,41.70397687562041,42.71796451532786,-1
817,2018-02-28,9.010400218224813,33.313716358955006,49.36441642890579,9.010400218224813,9.010400218224813,3.6147224785230767,3.6147224785230767,3.6147224785230767,3.917237474958766,3.917237474958766,3.917237474958766,-0.30251499643568974,-0.30251499643568974,-0.30251499643568974,0.0,0.0,0.0,41.58049642753128,42.52230953320044,-1
818,2018-03-01,9.016698155618075,33.234410385471556,48.664931871998604,9.016698155618075,9.016698155618075,3.5950153954057207,3.5950153954057207,3.5950153954057207,3.9138599999973227,3.9138599999973227,3.9138599999973227,-0.3188446045916018,-0.3188446045916018,-0.3188446045916018,0.0,0.0,0.0,41.43186684079142,42.318928609666784,-1
819,2018-03-02,9.022996093011336,32.91634344586974,48.86333980249383,9.022996093011336,9.022996093011336,3.580410656990506,3.580410656990506,3.580410656990506,3.9142085819909034,3.9142085819909034,3.9142085819909034,-0.3337979250003974,-0.3337979250003974,-0.3337979250003974,0.0,0.0,0.0,41.329027462412824,42.11737336881066,-1
820,2018-03-05,9.041889905191121,32.773949734078634,48.52440383131983,9.041889905191121,9.041889905191121,3.549622856713795,3.549622856713795,3.549622856713795,3.9186408054331427,3.9186408054331427,3.9186408054331427,-0.369017948719348,-0.369017948719348,-0.369017948719348,0.0,0.0,0.0,41.13718898054725,41.90674882992831,-1
821,2018-03-06,9.048187842584383,33.04784552022482,49.18633847412689,9.048187842584383,9.048187842584383,3.539430462879537,3.539430462879537,3.539430462879537,3.916646267917788,3.916646267917788,3.916646267917788,-0.3772158050382504,-0.3772158050382504,-0.3772158050382504,0.0,0.0,0.0,41.073619526483824,41.739850647862184,-1
822,2018-03-07,9.054485779977645,33.25366594065678,48.99908796100965,9.054485779977645,9.054485779977645,3.5336879243761974,3.5336879243761974,3.5336879243761974,3.917237474958759,3.917237474958759,3.917237474958759,-0.38354955058256196,-0.38354955058256196,-0.38354955058256196,0.0,0.0,0.0,41.050212842120644,41.5849493632306,-1
823,2018-03-08,9.060783717370908,33.25911492089991,48.51046922755899,9.060783717370908,9.060783717370908,3.525852081941023,3.525852081941023,3.525852081941023,3.9138599999994486,3.9138599999994486,3.9138599999994486,-0.3880079180584254,-0.3880079180584254,-0.3880079180584254,0.0,0.0,0.0,41.00776685128045,41.44403883344695,-1
824,2018-03-09,9.06708165476417,32.520693004927594,48.51832689848259,9.06708165476417,9.06708165476417,3.5235991629867986,3.5235991629867986,3.5235991629867986,3.914208581991224,3.914208581991224,3.914208581991224,-0.39060941900442536,-0.39060941900442536,-0.39060941900442536,0.0,0.0,0.0,41.01584298422415,41.31896032698805,-1
825,2018-03-12,9.085975466943953,33.51817856655417,48.95211769558331,9.085975466943953,9.085975466943953,3.5307552925869556,3.5307552925869556,3.5307552925869556,3.918640805432828,3.918640805432828,3.918640805432828,-0.38788551284587225,-0.38788551284587225,-0.38788551284587225,0.0,0.0,0.0,41.16633143517155,41.24963302261838,-1
826,2018-03-13,9.092273404337215,33.306529746525605,48.6969662684895,9.092273404337215,9.092273404337215,3.5328428187097822,3.5328428187097822,3.5328428187097822,3.916646267921174,3.916646267921174,3.916646267921174,-0.3838034492113923,-0.3838034492113923,-0.3838034492113923,0.0,0.0,0.0,41.21384620659589,41.20061995571593,1
827,2018-03-14,9.098571341730478,33.81522154459239,48.806254765723914,9.098571341730478,9.098571341730478,3.538877956031511,3.538877956031511,3.538877956031511,3.9172374749587644,3.9172374749587644,3.9172374749587644,-0.3783595189272531,-0.3783595189272531,-0.3783595189272531,0.0,0.0,0.0,41.297304894360515,41.17230080239885,1
828,2018-03-15,9.10486927912374,33.451124614047906,48.61812650176958,9.10486927912374,9.10486927912374,3.542142734111219,3.542142734111219,3.542142734111219,3.913859999997838,3.913859999997838,3.913859999997838,-0.3717172658866186,-0.3717172658866186,-0.3717172658866186,0.0,0.0,0.0,41.35561584120435,41.16467570244014,1
829,2018-03-16,9.111167216517002,33.48867530732216,49.761398029562166,9.111167216517002,9.111167216517002,3.5501540977429067,3.5501540977429067,3.5501540977429067,3.914208581981623,3.914208581981623,3.914208581981623,-0.36405448423871595,-0.36405448423871595,-0.36405448423871595,0.0,0.0,0.0,41.45721484545567,41.177494440744425,1
830,2018-03-19,9.130061028696787,34.435214620310056,49.46265391970522,9.130061028696787,9.130061028696787,3.581785176875504,3.581785176875504,3.581785176875504,3.9186408054321222,3.9186408054321222,3.9186408054321222,-0.3368556285566184,-0.3368556285566184,-0.3368556285566184,0.0,0.0,0.0,41.83197828525166,41.24697337121487,1
831,2018-03-20,9.136358966090048,33.795544618342696,49.71600076703676,9.136358966090048,9.136358966090048,3.5896053636527725,3.5896053636527725,3.5896053636527725,3.9166462679227765,3.9166462679227765,3.9166462679227765,-0.3270409042700037,-0.3270409042700037,-0.3270409042700037,0.0,0.0,0.0,41.93228211502399,41.33283963006888,1
832,2018-03-21,9.14265690348331,34.06448693489781,49.7880975930024,9.14265690348331,9.14265690348331,3.6000629366405716,3.6000629366405716,3.6000629366405716,3.917237474958763,3.917237474958763,3.917237474958763,-0.31717453831819126,-0.31717453831819126,-0.31717453831819126,0.0,0.0,0.0,42.05679716413463,41.43349806227029,1
833,2018-03-22,9.148954840876572,34.803526534136566,50.18232304435935,9.148954840876572,9.148954840876572,3.6064208216826694,3.6064208216826694,3.6064208216826694,3.9138599999962276,3.9138599999962276,3.9138599999962276,-0.30743917831355777,-0.30743917831355777,-0.30743917831355777,0.0,0.0,0.0,42.14393607564829,41.54711498470707,1
834,2018-03-23,9.155252778269833,34.34105184426779,50.245724126060196,9.155252778269833,9.155252778269833,3.6162032646568805,3.6162032646568805,3.6162032646568805,3.9142085819819434,3.9142085819819434,3.9142085819819434,-0.29800531732506313,-0.29800531732506313,-0.29800531732506313,0.0,0.0,0.0,42.26250776380817,41.67178146266547,1
835,2018-03-26,9.174146590449618,35.078368721271836,50.54301584930032,9.174146590449618,9.174146590449618,3.6456673260069445,3.6456673260069445,3.6456673260069445,3.9186408054318065,3.9186408054318065,3.9186408054318065,-0.27297347942486244,-0.27297347942486244,-0.27297347942486244,0.0,0.0,0.0,42.620033059249806,41.81715162507329,1
836,2018-03-27,9.180444527842882,34.542677856616,50.81549029360665,9.180444527842882,9.180444527842882,3.6505379560081703,3.6505379560081703,3.6505379560081703,3.916646267918879,3.916646267918879,3.916646267918879,-0.2661083119107087,-0.2661083119107087,-0.2661083119107087,0.0,0.0,0.0,42.694005729760825,41.96516757738979,1
837,2018-03-28,9.186742465236144,35.12343565811741,51.5631539128337,9.186742465236144,9.186742465236144,3.6571156078683544,3.6571156078683544,3.6571156078683544,3.9172374749587644,3.9172374749587644,3.9172374749587644,-0.2601218670904099,-0.2601218670904099,-0.2601218670904099,0.0,0.0,0.0,42.78372172031824,42.11380925998556,1
838,2018-03-29,9.193040402629403,35.46042715926736,50.400959898690566,9.193040402629403,9.193040402629403,3.65879748702824,3.65879748702824,3.65879748702824,3.913859999998353,3.913859999998353,3.913859999998353,-0.2550625129701128,-0.2550625129701128,-0.2550625129701128,0.0,0.0,0.0,42.82851352591894,42.261099028457025,1
839,2018-04-02,9.218232152202452,34.84992617228625,50.64638305765693,9.218232152202452,9.218232152202452,3.674402126488984,3.674402126488984,3.674402126488984,3.918640805431493,3.918640805431493,3.918640805431493,-0.2442386789425092,-0.2442386789425092,-0.2442386789425092,0.0,0.0,0.0,43.08972397472426,42.42434994138388,1
840,2018-04-03,9.224530089595714,35.450368984608055,50.97686319040689,9.224530089595714,9.224530089595714,3.672917636968099,3.672917636968099,3.672917636968099,3.916646267920482,3.916646267920482,3.916646267920482,-0.24372863095238312,-0.24372863095238312,-0.24372863095238312,0.0,0.0,0.0,43.105469348414736,42.55169904770019,1
841,2018-04-04,9.230828026988975,35.652811806402916,50.80676911065722,9.230828026988975,9.230828026988975,3.673271576869406,3.673271576869406,3.673271576869406,3.9172374749587666,3.9172374749587666,3.9172374749587666,-0.2439658980893604,-0.2439658980893604,-0.2439658980893604,0.0,0.0,0.0,43.138166249497075,42.6722874611475,1
842,2018-04-05,9.237125964382237,36.1492125017017,51.40760804274649,9.237125964382237,9.237125964382237,3.6690027572728843,3.6690027572728843,3.6690027572728843,3.9138599999967427,3.9138599999967427,3.9138599999967427,-0.2448572427238586,-0.2448572427238586,-0.2448572427238586,0.0,0.0,0.0,43.128166596977614,42.77942440443179,1
843,2018-04-06,9.243423901775497,35.48755227146259,50.76887524310218,9.243423901775497,9.243423901775497,3.6679106136477153,3.6679106136477153,3.6679106136477153,3.914208581982961,3.914208581982961,3.914208581982961,-0.24629796833524548,-0.24629796833524548,-0.24629796833524548,0.0,0.0,0.0,43.147476537542815,42.879778450621245,1
844,2018-04-09,9.262317713955284,36.00518134316468,50.51551113948935,9.262317713955284,9.262317713955284,3.665878192605139,3.665878192605139,3.665878192605139,3.918640805430786,3.918640805430786,3.918640805430786,-0.2527626128256472,-0.2527626128256472,-0.2527626128256472,0.0,0.0,0.0,43.21684623452424,42.975212297692856,1
845,2018-04-10,9.268615651348545,35.34220684209628,51.599537278469825,9.268615651348545,9.268615651348545,3.6614125829336976,3.6614125829336976,3.6614125829336976,3.916646267918369,3.916646267918369,3.916646267918369,-0.255233684984671,-0.255233684984671,-0.255233684984671,0.0,0.0,0.0,43.20484162357232,43.0336931541251,1
846,2018-04-11,9.274913588741807,35.706248950810355,51.238453654662436,9.274913588741807,9.274913588741807,3.6595693441268606,3.6595693441268606,3.6595693441268606,3.9172374749587635,3.9172374749587635,3.9172374749587635,-0.2576681308319029,-0.2576681308319029,-0.2576681308319029,0.0,0.0,0.0,43.21710302752697,43.08600288390172,1
847,2018-04-12,9.28121152613507,35.30493159437535,50.374062240503285,9.28121152613507,9.28121152613507,3.653902152527917,3.653902152527917,3.653902152527917,3.913860000000641,3.913860000000641,3.913860000000641,-0.2599578474727237,-0.2599578474727237,-0.2599578474727237,0.0,0.0,0.0,43.19385029954692,43.12701574182459,1
848,2018-04-13,9.28750946352833,35.681286899054435,51.21734298844888,9.28750946352833,9.28750946352833,3.652204345977217,3.652204345977217,3.652204345977217,3.9142085819832806,3.9142085819832806,3.9142085819832806,-0.2620042360060638,-0.2620042360060638,-0.2620042360060638,0.0,0.0,0.0,43.20739188953103,43.1649035781858,1
849,2018-04-16,9.306403275708115,35.777073337184,50.80350291183436,9.306403275708115,9.306403275708115,3.652756971646953,3.652756971646953,3.652756971646953,3.9186408054304716,3.9186408054304716,3.9186408054304716,-0.2658838337835189,-0.2658838337835189,-0.2658838337835189,0.0,0.0,0.0,43.30043272200898,43.185974452914266,1
850,2018-04-17,9.312701213101377,35.59160086234979,51.274281180074915,9.312701213101377,9.312701213101377,3.6504159502538913,3.6504159502538913,3.6504159502538913,3.9166462679199725,3.9166462679199725,3.9166462679199725,-0.26623031766608113,-0.26623031766608113,-0.26623031766608113,0.0,0.0,0.0,43.307934261355406,43.20622094420834,1
851,2018-04-18,9.31899915049464,36.176421333031676,51.07148419255886,9.31899915049464,9.31899915049464,3.651190901006236,3.651190901006236,3.651190901006236,3.9172374749587613,3.9172374749587613,3.9172374749587613,-0.26604657395252534,-0.26604657395252534,-0.26604657395252534,0.0,0.0,0.0,43.34444405526552,43.22684872478518,1
852,2018-04-19,9.325297087887902,35.14447690059226,51.22772243360424,9.325297087887902,9.325297087887902,3.6485368346952733,3.6485368346952733,3.6485368346952733,3.9138599999990302,3.9138599999990302,3.9138599999990302,-0.26532316530375705,-0.26532316530375705,-0.26532316530375705,0.0,0.0,0.0,43.348987007523476,43.248930765839766,1
853,2018-04-20,9.331595025281164,35.66119187269534,51.00926145880822,9.331595025281164,9.331595025281164,3.650141829177559,3.650141829177559,3.650141829177559,3.9142085819839774,3.9142085819839774,3.9142085819839774,-0.2640667528064182,-0.2640667528064182,-0.2640667528064182,0.0,0.0,0.0,43.393240360005166,43.273507148086004,1
854,2018-04-23,9.350488837460949,35.914532980836796,51.91036719097243,9.350488837460949,9.350488837460949,3.661253685500906,3.661253685500906,3.661253685500906,3.9186408054400728,3.9186408054400728,3.9186408054400728,-0.2573871199391667,-0.2573871199391667,-0.2573871199391667,0.0,0.0,0.0,43.585000554849934,43.31032258011857,1
855,2018-04-24,9.35678677485421,35.821819179095215,50.89286494971899,9.35678677485421,9.35678677485421,3.662296613484795,3.662296613484795,3.662296613484795,3.9166462679178595,3.9166462679178595,3.9166462679178595,-0.2543496544330648,-0.2543496544330648,-0.2543496544330648,0.0,0.0,0.0,43.6241152935021,43.35224994711155,1
856,2018-04-25,9.363084712247472,35.463969840761955,51.21085497956431,9.363084712247472,9.363084712247472,3.666226107891307,3.666226107891307,3.666226107891307,3.9172374749587666,3.9172374749587666,3.9172374749587666,-0.2510113670674595,-0.2510113670674595,-0.2510113670674595,0.0,0.0,0.0,43.69027033468711,43.399566677827565,1
857,2018-04-26,9.369382649640734,36.61499276870984,52.04569782434687,9.369382649640734,9.369382649640734,3.6664145874793586,3.6664145874793586,3.6664145874793586,3.913859999995647,3.913859999995647,3.913859999995647,-0.24744541251628854,-0.24744541251628854,-0.24744541251628854,0.0,0.0,0.0,43.72142387195953,43.45232403506883,1
858,2018-04-27,9.375680587033996,36.32009760359622,51.738897805613284,9.375680587033996,9.375680587033996,3.6704801095633197,3.6704801095633197,3.6704801095633197,3.9142085819842984,3.9142085819842984,3.9142085819842984,-0.2437284724209783,-0.2437284724209783,-0.2437284724209783,0.0,0.0,0.0,43.788929695361226,43.51047781565184,1
859,2018-04-30,9.39457439921378,36.475312509566365,51.93713290271677,9.39457439921378,9.39457439921378,3.68620170961055,3.68620170961055,3.68620170961055,3.918640805439759,3.918640805439759,3.918640805439759,-0.23243909582920907,-0.23243909582920907,-0.23243909582920907,0.0,0.0,0.0,44.02487061065913,43.58292160451686,1
860,2018-05-01,9.400872336607044,36.264207574158746,51.836995872579436,9.400872336607044,9.400872336607044,3.6877773560331164,3.6877773560331164,3.6877773560331164,3.9166462679267475,3.9166462679267475,3.9166462679267475,-0.22886891189363073,-0.22886891189363073,-0.22886891189363073,0.0,0.0,0.0,44.069196466504636,43.65904782503178,1
861,2018-05-02,9.407170274000306,36.19409079290923,51.41535826304502,9.407170274000306,9.407170274000306,3.691738755418871,3.691738755418871,3.691738755418871,3.9172374749587604,3.9172374749587604,3.9172374749587604,-0.22549871953988915,-0.22549871953988915,-0.22549871953988915,0.0,0.0,0.0,44.1359853533516,43.73820195484039,1
862,2018-05-03,9.413468211393566,36.67062984802665,52.27368498110848,9.413468211393566,9.413468211393566,3.6914829834952925,3.6914829834952925,3.6914829834952925,3.9138599999995454,3.9138599999995454,3.9138599999995454,-0.222377016504253,-0.222377016504253,-0.222377016504253,0.0,0.0,0.0,44.16312592942678,43.819615847030725,1
863,2018-05-04,9.41976614878683,36.66795103872725,52.0909820628246,9.41976614878683,9.41976614878683,3.694667469308977,3.694667469308977,3.694667469308977,3.9142085819746963,3.9142085819746963,3.9142085819746963,-0.21954111266571938,-0.21954111266571938,-0.21954111266571938,0.0,0.0,0.0,44.22266970720743,43.902558781750955,1
864,2018-05-07,9.438659960966614,36.65887766827494,51.36841150021315,9.438659960966614,9.438659960966614,3.705706672940114,3.705706672940114,3.705706672940114,3.918640805429137,3.918640805429137,3.918640805429137,-0.212934132489023,-0.212934132489023,-0.212934132489023,0.0,0.0,0.0,44.415565161933266,43.985615242459275,1
865,2018-05-08,9.444957898359876,36.71615372611978,52.73280261171829,9.444957898359876,9.444957898359876,3.7052841375571632,3.7052841375571632,3.7052841375571632,3.9166462679283502,3.9166462679283502,3.9166462679283502,-0.21136213037118734,-0.21136213037118734,-0.21136213037118734,0.0,0.0,0.0,44.44121057904796,44.06732477101387,1
866,2018-05-09,9.451255835753138,36.33340684671258,51.88580943786987,9.451255835753138,9.451255835753138,3.7071660163670126,3.7071660163670126,3.7071660163670126,3.917237474958762,3.917237474958762,3.917237474958762,-0.21007145859174942,-0.21007145859174942,-0.21007145859174942,0.0,0.0,0.0,44.48863028204757,44.147160765749916,1
867,2018-05-10,9.4575537731464,36.19136666906442,52.20314826039002,9.4575537731464,9.4575537731464,3.7048361936384433,3.7048361936384433,3.7048361936384433,3.913860000003443,3.913860000003443,3.913860000003443,-0.2090238063649995,-0.2090238063649995,-0.2090238063649995,0.0,0.0,0.0,44.496241295181,44.22464250807206,1
868,2018-05-11,9.46385171053966,37.12444545059969,52.330993768152844,9.46385171053966,9.46385171053966,3.706038196397429,3.706038196397429,3.706038196397429,3.914208582005535,3.914208582005535,3.914208582005535,-0.20817038560810602,-0.20817038560810602,-0.20817038560810602,0.0,0.0,0.0,44.53724763484078,44.299474302020016,1
869,2018-05-14,9.482745522719446,36.44987761457246,52.72278154544282,9.482745522719446,9.482745522719446,3.7124771361742095,3.7124771361742095,3.7124771361742095,3.9186408054387374,3.9186408054387374,3.9186408054387374,-0.20616366926452806,-0.20616366926452806,-0.20616366926452806,0.0,0.0,0.0,44.68722146397374,44.36570938735148,1
870,2018-05-15,9.48904346011271,37.06576713878631,52.70891832202615,9.48904346011271,9.48904346011271,3.7111991868360397,3.7111991868360397,3.7111991868360397,3.916646267918952,3.916646267918952,3.916646267918952,-0.2054470810829124,-0.2054470810829124,-0.2054470810829124,0.0,0.0,0.0,44.70477383313484,44.429267124014494,1
871,2018-05-16,9.49534139750597,37.4990385090503,52.36271020706407,9.49534139750597,9.49534139750597,3.7126538611575732,3.7126538611575732,3.7126538611575732,3.9172374749587595,3.9172374749587595,3.9172374749587595,-0.20458361380118623,-0.20458361380118623,-0.20458361380118623,0.0,0.0,0.0,44.74825729996585,44.49049431867593,1
872,2018-05-17,9.501639334899231,37.01766504995676,52.182157239773154,9.501639334899231,9.501639334899231,3.710360242098032,3.710360242098032,3.710360242098032,3.9138599999945516,3.9138599999945516,3.9138599999945516,-0.20349975789651953,-0.20349975789651953,-0.20349975789651953,0.0,0.0,0.0,44.75614415786413,44.54979614151965,1
873,2018-05-18,9.507937272292493,36.67833518033171,52.04793116726872,9.507937272292493,9.507937272292493,3.712083430266969,3.712083430266969,3.712083430266969,3.9142085819959336,3.9142085819959336,3.9142085819959336,-0.20212515172896453,-0.20212515172896453,-0.20212515172896453,0.0,0.0,0.0,44.80219367678717,44.60774853847763,1
874,2018-05-21,9.52683108447228,37.21766673166695,52.63688198553136,9.52683108447228,9.52683108447228,3.7230005580287333,3.7230005580287333,3.7230005580287333,3.918640805448339,3.918640805448339,3.918640805448339,-0.1956402474196059,-0.1956402474196059,-0.1956402474196059,0.0,0.0,0.0,44.99522852820806,44.66571487510511,1
875,2018-05-22,9.53312902186554,37.354000696044245,52.76910686437955,9.53312902186554,9.53312902186554,3.724119894767348,3.724119894767348,3.724119894767348,3.91664626792784,3.91664626792784,3.91664626792784,-0.19252637316049145,-0.19252637316049145,-0.19252637316049145,0.0,0.0,0.0,45.03564447157898,44.72515826435821,1
876,2018-05-23,9.539426959258801,37.01877276848443,52.397718351352474,9.539426959258801,9.539426959258801,3.72835915193661,3.72835915193661,3.72835915193661,3.9172374749587653,3.9172374749587653,3.9172374749587653,-0.1888783230221552,-0.1888783230221552,-0.1888783230221552,0.0,0.0,0.0,45.10583676704218,44.786878912857674,1
877,2018-05-24,9.545724896652063,37.54668928544601,53.05566832001005,9.545724896652063,9.545724896652063,3.729182260499682,3.729182260499682,3.729182260499682,3.9138600000039583,3.9138600000039583,3.9138600000039583,-0.1846777395042759,-0.1846777395042759,-0.1846777395042759,0.0,0.0,0.0,45.143472844857094,44.85160206782528,1
878,2018-05-25,9.552022834045324,38.36804607764985,52.74023016973459,9.552022834045324,9.552022834045324,3.7342908181312797,3.7342908181312797,3.7342908181312797,3.9142085819863315,3.9142085819863315,3.9142085819863315,-0.1799177638550517,-0.1799177638550517,-0.1799177638550517,0.0,0.0,0.0,45.222053997801105,44.92008270412131,1
879,2018-05-29,9.577214583618373,37.812010725216645,53.55466868779324,9.577214583618373,9.577214583618373,3.761113401664666,3.761113401664666,3.761113401664666,3.9166462679239427,3.9166462679239427,3.9166462679239427,-0.15553286625927717,-0.15553286625927717,-0.15553286625927717,0.0,0.0,0.0,45.59820470468372,45.01118102819231,1
880,2018-05-30,9.583512521011633,37.473065350147195,53.500912207541255,9.583512521011633,9.583512521011633,3.7689895788069787,3.7689895788069787,3.7689895788069787,3.917237474958768,3.917237474958768,3.917237474958768,-0.14824789615178904,-0.14824789615178904,-0.14824789615178904,0.0,0.0,0.0,45.703671341070674,45.1110707789859,1
881,2018-05-31,9.589810458404896,37.63839146177238,54.049230988708864,9.589810458404896,9.589810458404896,3.773286497010406,3.773286497010406,3.773286497010406,3.913860000002349,3.913860000002349,3.913860000002349,-0.1405735029919433,-0.1405735029919433,-0.1405735029919433,0.0,0.0,0.0,45.774912769993264,45.21373632598864,1
882,2018-06-01,9.596108395798158,37.86057627906216,53.11283366643791,9.596108395798158,9.596108395798158,3.7816468618705126,3.7816468618705126,3.7816468618705126,3.9142085819767303,3.9142085819767303,3.9142085819767303,-0.1325617201062177,-0.1325617201062177,-0.1325617201062177,0.0,0.0,0.0,45.88520159693754,45.326642069895975,1
883,2018-06-04,9.615002207977943,38.63172093775651,53.56507929945006,9.615002207977943,9.615002207977943,3.8115984683171176,3.8115984683171176,3.8115984683171176,3.9186408054270947,3.9186408054270947,3.9186408054270947,-0.10704233710997739,-0.10704233710997739,-0.10704233710997739,0.0,0.0,0.0,46.263529896772376,45.472775691894505,1
884,2018-06-05,9.621300145371205,38.49188020408912,54.308643258784656,9.621300145371205,9.621300145371205,3.818432295087623,3.818432295087623,3.818432295087623,3.916646267920044,3.916646267920044,3.916646267920044,-0.09821397283242117,-0.09821397283242117,-0.09821397283242117,0.0,0.0,0.0,46.35958334118786,45.60921117319248,1
885,2018-06-06,9.627598082764468,39.02253175879764,54.89171528672086,9.627598082764468,9.627598082764468,3.8279368119017914,3.8279368119017914,3.8279368119017914,3.9172374749587604,3.9172374749587604,3.9172374749587604,-0.08930066305696889,-0.08930066305696889,-0.08930066305696889,0.0,0.0,0.0,46.48143519397369,45.75379024543195,1
886,2018-06-07,9.63389487567094,39.116041458451896,54.7964853375401,9.63389487567094,9.63389487567094,3.8335218583860637,3.8335218583860637,3.8335218583860637,3.913859999997192,3.913859999997192,3.913859999997192,-0.08033814161112812,-0.08033814161112812,-0.08033814161112812,0.0,0.0,0.0,46.56564146294898,45.899770715022626,1
887,2018-06-08,9.640191668577412,39.67313172101824,54.69326064530719,9.640191668577412,9.640191668577412,3.842855047789106,3.842855047789106,3.842855047789106,3.914208581997271,3.914208581997271,3.914208581997271,-0.07135353420816547,-0.07135353420816547,-0.07135353420816547,0.0,0.0,0.0,46.686050883824606,46.05402851891938,1
888,2018-06-11,9.659082047296824,39.43982579822775,54.64723179598189,9.659082047296824,9.659082047296824,3.8742517257664213,3.8742517257664213,3.8742517257664213,3.9186408054267807,3.9186408054267807,3.9186408054267807,-0.04438907966035957,-0.04438907966035957,-0.04438907966035957,0.0,0.0,0.0,47.080797338356,46.23990285297487,1
889,2018-06-12,9.665378840203294,39.18349712974645,54.48549318047362,9.665378840203294,9.665378840203294,3.8812615520508094,3.8812615520508094,3.8812615520508094,3.9166462679161467,3.9166462679161467,3.9166462679161467,-0.03538471586533745,-0.03538471586533745,-0.03538471586533745,0.0,0.0,0.0,47.17924211868978,46.398006594375474,1
890,2018-06-13,9.671675633109766,39.154515197238105,55.07007879345173,9.671675633109766,9.671675633109766,3.8908982121540303,3.8908982121540303,3.8908982121540303,3.9172374749587666,3.9172374749587666,3.9172374749587666,-0.02633926280473653,-0.02633926280473653,-0.02633926280473653,0.0,0.0,0.0,47.303181062510255,46.557957566519434,1
891,2018-06-14,9.677972426016234,39.52998149940352,55.0298423924683,9.677972426016234,9.677972426016234,3.8966419817737994,3.8966419817737994,3.8966419817737994,3.9138599999955814,3.9138599999955814,3.9138599999955814,-0.017218018221782226,-0.017218018221782226,-0.017218018221782226,0.0,0.0,0.0,47.389566079680314,46.719422897488144,1
892,2018-06-15,9.684269218922706,40.45473733168196,55.227389233489355,9.684269218922706,9.684269218922706,3.906230823989785,3.906230823989785,3.906230823989785,3.9142085819876704,3.9142085819876704,3.9142085819876704,-0.007977757997885197,-0.007977757997885197,-0.007977757997885197,0.0,0.0,0.0,47.51326014969407,46.882228752763794,1
893,2018-06-18,9.703159597642118,40.256515250543124,55.91119717327987,9.703159597642118,9.703159597642118,3.939624863526322,3.939624863526322,3.939624863526322,3.918640805426075,3.918640805426075,3.918640805426075,0.020984058100246703,0.020984058100246703,0.020984058100246703,0.0,0.0,0.0,47.929968403277066,47.04887260341426,1
894,2018-06-19,9.70945639054859,40.28475823736408,55.61814039942732,9.70945639054859,9.70945639054859,3.9478915459602995,3.9478915459602995,3.9478915459602995,3.916646267925035,3.916646267925035,3.916646267925035,0.031245278035263988,0.031245278035263988,0.031245278035263988,0.0,0.0,0.0,48.04133719066557,47.21704798836204,1
895,2018-06-20,9.715753183455062,40.056813440586374,56.253243584658556,9.715753183455062,9.715753183455062,3.9591456249921073,3.9591456249921073,3.9591456249921073,3.9172374749587644,3.9172374749587644,3.9172374749587644,0.04190815003334283,0.04190815003334283,0.04190815003334283,0.0,0.0,0.0,48.18183489323431,47.38708795828809,1
896,2018-06-21,9.722049976361534,39.932045549649324,56.4824720731319,9.722049976361534,9.722049976361534,3.966887194686057,3.966887194686057,3.966887194686057,3.9138599999994796,3.9138599999994796,3.9138599999994796,0.05302719468657731,0.05302719468657731,0.05302719468657731,0.0,0.0,0.0,48.28832553368799,47.559356365362,1
