,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA,Signal
0,2014-11-28,0.640764632,-5.8923634557726094,7.154492785484503,0.640764632,0.640764632,0.3324695116164821,0.3324695116164821,0.3324695116164821,0.003928796736587048,0.003928796736587048,0.003928796736587048,0.32854071487989506,0.32854071487989506,0.32854071487989506,0.0,0.0,0.0,0.9732341436164821,,0
1,2014-12-01,0.6410112195958378,-5.945489311134366,7.34015279179111,0.6410112195958378,0.6410112195958378,-0.04913557627836643,-0.04913557627836643,-0.04913557627836643,0.06302283964515035,0.06302283964515035,0.06302283964515035,-0.11215841592351677,-0.11215841592351677,-0.11215841592351677,0.0,0.0,0.0,0.5918756433174714,,0
2,2014-12-02,0.6410934154611172,-5.992382397664386,7.042220678501046,0.6410934154611172,0.6410934154611172,-0.2071305250695704,-0.2071305250695704,-0.2071305250695704,0.04431353265983539,0.04431353265983539,0.04431353265983539,-0.2514440577294058,-0.2514440577294058,-0.2514440577294058,0.0,0.0,0.0,0.4339628903915468,,0
3,2014-12-03,0.6411756113263966,-6.645449862580241,7.24065856751703,0.6411756113263966,0.6411756113263966,-0.41833218165971886,-0.41833218165971886,-0.41833218165971886,-0.033337252191284486,-0.033337252191284486,-0.033337252191284486,-0.3849949294684344,-0.3849949294684344,-0.3849949294684344,0.0,0.0,0.0,0.2228434296666777,,0
4,2014-12-04,0.6412578071916759,-6.800007192499855,6.776876111528082,0.6412578071916759,0.6412578071916759,-0.473248065017815,-0.473248065017815,-0.473248065017815,0.0386482653920068,0.0386482653920068,0.0386482653920068,-0.5118963304098217,-0.5118963304098217,-0.5118963304098217,0.0,0.0,0.0,0.1680097421738609,,0
5,2014-12-05,0.641340003056955,-6.745452931606094,6.8889063795767065,0.641340003056955,0.641340003056955,-0.6274770242456091,-0.6274770242456091,-0.6274770242456091,0.003928796736684616,0.003928796736684616,0.003928796736684616,-0.6314058209822937,-0.6314058209822937,-0.6314058209822937,0.0,0.0,0.0,0.013862978811345905,,0
6,2014-12-08,0.6415865906527931,-7.104047950566101,6.635541217862995,0.6415865906527931,0.6415865906527931,-0.8777426946666906,-0.8777426946666906,-0.8777426946666906,0.06302283964516849,0.06302283964516849,0.06302283964516849,-0.9407655343118589,-0.9407655343118589,-0.9407655343118589,0.0,0.0,0.0,-0.23615610401389753,,0
7,2014-12-09,0.6416687865180722,-6.941635678776976,6.4641255684523165,0.6416687865180722,0.6416687865180722,-0.9824187407682884,-0.9824187407682884,-0.9824187407682884,0.044313532660087654,0.044313532660087654,0.044313532660087654,-1.0267322734283761,-1.0267322734283761,-1.0267322734283761,0.0,0.0,0.0,-0.34074995425021615,,0
8,2014-12-10,0.6417509823833516,-7.504129838395043,6.192968920009866,0.6417509823833516,0.6417509823833516,-1.1374702584456307,-1.1374702584456307,-1.1374702584456307,-0.033337252191207034,-0.033337252191207034,-0.033337252191207034,-1.1041330062544237,-1.1041330062544237,-1.1041330062544237,0.0,0.0,0.0,-0.49571927606227906,,0
9,2014-12-11,0.641833178248631,-7.265738214772835,5.9730135427916204,0.641833178248631,0.641833178248631,-1.1345362738332934,-1.1345362738332934,-1.1345362738332934,0.038648265391987235,0.038648265391987235,0.038648265391987235,-1.1731845392252807,-1.1731845392252807,-1.1731845392252807,0.0,0.0,0.0,-0.4927030955846624,0.08384603980663297,-1
10,2014-12-12,0.6419153741139103,-7.536206864954726,6.61916442430749,0.6419153741139103,0.6419153741139103,-1.230294500392027,-1.230294500392027,-1.230294500392027,0.003928796736632184,0.003928796736632184,0.003928796736632184,-1.2342232971286593,-1.2342232971286593,-1.2342232971286593,0.0,0.0,0.0,-0.5883791262781166,-0.0723152871828269,-1
11,2014-12-15,0.6421619617097482,-7.8834231997199185,5.8629149183044165,0.6421619617097482,0.6421619617097482,-1.3110392148666874,-1.3110392148666874,-1.3110392148666874,0.063022839645309,0.063022839645309,0.063022839645309,-1.3740620545119964,-1.3740620545119964,-1.3740620545119964,0.0,0.0,0.0,-0.6688772531569392,-0.19839057683026798,-1
12,2014-12-16,0.6422441575750275,-7.191590541064669,6.201107883688853,0.6422441575750275,0.6422441575750275,-1.3638878832979828,-1.3638878832979828,-1.3638878832979828,0.04431353266010318,0.04431353266010318,0.04431353266010318,-1.4082014159580858,-1.4082014159580858,-1.4082014159580858,0.0,0.0,0.0,-0.7216437257229553,-0.3139512384417182,-1
13,2014-12-17,0.6423263534403066,-7.9849402258641184,5.580132695760408,0.6423263534403066,0.6423263534403066,-1.4705305983264105,-1.4705305983264105,-1.4705305983264105,-0.03333725219123185,-0.03333725219123185,-0.03333725219123185,-1.4371933461351785,-1.4371933461351785,-1.4371933461351785,0.0,0.0,0.0,-0.8282042448861039,-0.4190560058969964,-1
14,2014-12-18,0.642408549305586,-7.4570740840198,6.366353384736358,0.642408549305586,0.642408549305586,-1.4230746251687527,-1.4230746251687527,-1.4230746251687527,0.0386482653919951,0.0386482653919951,0.0386482653919951,-1.4617228905607478,-1.4617228905607478,-1.4617228905607478,0.0,0.0,0.0,-0.7806660758631667,-0.5139235877006991,-1
