,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,SMA,Signal
512,2016-12-07,131.26580644988692,100.08168533093223,147.5608575663393,131.26580644988692,131.26580644988692,-7.320398746047274,-7.320398746047274,-7.320398746047274,-0.0422324364562499,-0.0422324364562499,-0.0422324364562499,-7.2781663095910245,-7.2781663095910245,-7.2781663095910245,0.0,0.0,0.0,123.94540770383965,123.86453246889,1
513,2016-12-08,131.37025512494918,101.7575759169021,149.31523735558136,131.37025512494918,131.37025512494918,-7.346198529830478,-7.346198529830478,-7.346198529830478,-0.07901645932217595,-0.07901645932217595,-0.07901645932217595,-7.267182070508303,-7.267182070508303,-7.267182070508303,0.0,0.0,0.0,124.02405659511871,123.85303611136654,1
514,2016-12-09,131.47470380001144,100.62952866775181,148.30684534639053,131.47470380001144,131.47470380001144,-7.304552630267139,-7.304552630267139,-7.304552630267139,-0.07365223520319081,-0.07365223520319081,-0.07365223520319081,-7.230900395063948,-7.230900395063948,-7.230900395063948,0.0,0.0,0.0,124.1701511697443,123.86691636054088,1
515,2016-12-12,131.78804982519824,101.71402687333583,147.24397253660848,131.78804982519824,131.78804982519824,-7.089483400840771,-7.089483400840771,-7.089483400840771,-0.1061714568694003,-0.1061714568694003,-0.1061714568694003,-6.98331194397137,-6.98331194397137,-6.98331194397137,0.0,0.0,0.0,124.69856642435747,123.95361157715453,1
516,2016-12-13,131.8924985002605,101.05092314535736,148.91102157663218,131.8924985002605,131.8924985002605,-6.877766147875794,-6.877766147875794,-6.877766147875794,-0.016021587757847462,-0.016021587757847462,-0.016021587757847462,-6.861744560117946,-6.861744560117946,-6.861744560117946,0.0,0.0,0.0,125.01473235238471,124.06834364818398,1
517,2016-12-14,131.99694717532273,104.11448596311081,149.62169017270995,131.99694717532273,131.99694717532273,-6.767698418204613,-6.767698418204613,-6.767698418204613,-0.042232436456169135,-0.042232436456169135,-0.042232436456169135,-6.725465981748444,-6.725465981748444,-6.725465981748444,0.0,0.0,0.0,125.22924875711811,124.2118500900503,1
518,2016-12-15,132.10139585038502,102.35235031869298,149.07203665126983,132.10139585038502,132.10139585038502,-6.656923491268419,-6.656923491268419,-6.656923491268419,-0.0790164593218814,-0.0790164593218814,-0.0790164593218814,-6.577907031946538,-6.577907031946538,-6.577907031946538,0.0,0.0,0.0,125.4444723591166,124.38414405761289,1
519,2016-12-16,132.20584452544728,102.39703490756662,150.5562005917043,132.20584452544728,132.20584452544728,-6.49637802310984,-6.49637802310984,-6.49637802310984,-0.0736522352032727,-0.0736522352032727,-0.0736522352032727,-6.422725787906567,-6.422725787906567,-6.422725787906567,0.0,0.0,0.0,125.70946650233743,124.58451846431907,1
520,2016-12-19,132.51919055063405,103.88214358707833,150.77618468472693,132.51919055063405,132.51919055063405,-6.055338196615744,-6.055338196615744,-6.055338196615744,-0.10617145686968718,-0.10617145686968718,-0.10617145686968718,-5.949166739746057,-5.949166739746057,-5.949166739746057,0.0,0.0,0.0,126.4638523540183,124.8581790574375,1
521,2016-12-20,132.6236392256963,104.07826901133657,152.23099858173006,132.6236392256963,132.6236392256963,-5.816845047786708,-5.816845047786708,-5.816845047786708,-0.016021587757950758,-0.016021587757950758,-0.016021587757950758,-5.800823460028758,-5.800823460028758,-5.800823460028758,0.0,0.0,0.0,126.8067941779096,125.15067483959449,1
522,2016-12-21,132.72808790075857,102.96718885869345,150.42367552936972,132.72808790075857,132.72808790075857,-5.704989246083755,-5.704989246083755,-5.704989246083755,-0.04223243645628565,-0.04223243645628565,-0.04223243645628565,-5.662756809627469,-5.662756809627469,-5.662756809627469,0.0,0.0,0.0,127.02309865467481,125.458443934678,1
523,2016-12-22,132.83253657582082,102.36728686295174,151.6406050611577,132.83253657582082,132.83253657582082,-5.616748891403846,-5.616748891403846,-5.616748891403846,-0.0790164593220016,-0.0790164593220016,-0.0790164593220016,-5.537732432081845,-5.537732432081845,-5.537732432081845,0.0,0.0,0.0,127.21578768441698,125.77761704360782,1
524,2016-12-23,132.93698525088308,104.25436177166848,150.09310445608463,132.93698525088308,132.93698525088308,-5.501684572785333,-5.501684572785333,-5.501684572785333,-0.07365223520335461,-0.07365223520335461,-0.07365223520335461,-5.428032337581978,-5.428032337581978,-5.428032337581978,0.0,0.0,0.0,127.43530067809775,126.10413199444318,1
525,2016-12-27,133.35477995113212,106.84949066561933,151.68014089164606,133.35477995113212,133.35477995113212,-5.183890082124862,-5.183890082124862,-5.183890082124862,-0.016021587757893804,-0.016021587757893804,-0.016021587757893804,-5.167868494366968,-5.167868494366968,-5.167868494366968,0.0,0.0,0.0,128.17088986900725,126.45136433890816,1
526,2016-12-28,133.45922862619437,103.98409084117236,151.93394081633522,133.45922862619437,133.45922862619437,-5.190527333292189,-5.190527333292189,-5.190527333292189,-0.04223243645629251,-0.04223243645629251,-0.04223243645629251,-5.148294896835896,-5.148294896835896,-5.148294896835896,0.0,0.0,0.0,128.2687012929022,126.7767612329599,1
527,2016-12-29,133.56367730125663,106.12882878334896,151.2943453666373,133.56367730125663,133.56367730125663,-5.223991630160214,-5.223991630160214,-5.223991630160214,-0.07901645932212181,-0.07901645932212181,-0.07901645932212181,-5.144975170838092,-5.144975170838092,-5.144975170838092,0.0,0.0,0.0,128.33968567109642,127.08780492435774,1
528,2016-12-30,133.6681259763189,103.0791378098049,150.386799198878,133.6681259763189,133.6681259763189,-5.229523431550001,-5.229523431550001,-5.229523431550001,-0.07365223520324836,-0.07365223520324836,-0.07365223520324836,-5.155871196346753,-5.155871196346753,-5.155871196346753,0.0,0.0,0.0,128.43860254476888,127.38721794292296,1
529,2017-01-03,134.08592067656792,107.53510572205974,153.26470821184924,134.08592067656792,134.08592067656792,-5.299615965621453,-5.299615965621453,-5.299615965621453,-0.01602158775783685,-0.01602158775783685,-0.01602158775783685,-5.283594377863616,-5.283594377863616,-5.283594377863616,0.0,0.0,0.0,128.78630471094647,127.69490176378388,1
